session	trialNum	condition	blockNum	target	side	trialOnset
sessid011	165	repeated	Repeated_run-06	tangram_N	jG2K	120.82800006866455
sessid011	165	repeated	Repeated_run-06	tangram_N	rKg5	120.77500009536743
sessid011	166	repeated	Repeated_run-06	tangram_AE	jG2K	137.32800006866455
sessid011	166	repeated	Repeated_run-06	tangram_AE	rKg5	137.27500009536743
sessid011	167	repeated	Repeated_run-06	tangram_C	jG2K	152.32800006866455
sessid011	167	repeated	Repeated_run-06	tangram_C	rKg5	152.27500009536743
sessid011	168	repeated	Repeated_run-06	tangram_AA	jG2K	168.8289999961853
sessid011	168	repeated	Repeated_run-06	tangram_AA	rKg5	168.77500009536743
sessid011	169	repeated	Repeated_run-06	tangram_L	jG2K	185.32800006866455
sessid011	169	repeated	Repeated_run-06	tangram_L	rKg5	185.2739999294281
sessid011	170	repeated	Repeated_run-06	tangram_S	jG2K	200.32800006866455
sessid011	170	repeated	Repeated_run-06	tangram_S	rKg5	200.2739999294281
sessid011	171	repeated	Repeated_run-06	tangram_T	jG2K	218.32800006866455
sessid011	171	repeated	Repeated_run-06	tangram_T	rKg5	218.2739999294281
sessid011	172	repeated	Repeated_run-06	tangram_U	jG2K	237.82800006866455
sessid011	172	repeated	Repeated_run-06	tangram_U	rKg5	237.7739999294281
sessid011	173	repeated	Repeated_run-06	tangram_P	jG2K	254.32800006866455
sessid011	173	repeated	Repeated_run-06	tangram_P	rKg5	254.27500009536743
sessid011	174	repeated	Repeated_run-06	tangram_O	jG2K	272.3289999961853
sessid011	174	repeated	Repeated_run-06	tangram_O	rKg5	272.2739999294281
sessid011	175	repeated	Repeated_run-06	tangram_AG	jG2K	293.32800006866455
sessid011	175	repeated	Repeated_run-06	tangram_AG	rKg5	293.27500009536743
sessid011	176	repeated	Repeated_run-06	tangram_A	jG2K	311.3270001411438
sessid011	176	repeated	Repeated_run-06	tangram_A	rKg5	311.27500009536743
sessid011	177	repeated	Repeated_run-06	tangram_E	jG2K	332.3270001411438
sessid011	177	repeated	Repeated_run-06	tangram_E	rKg5	332.27500009536743
sessid011	178	repeated	Repeated_run-06	tangram_Y	jG2K	350.3270001411438
sessid011	178	repeated	Repeated_run-06	tangram_Y	rKg5	350.27500009536743
sessid011	179	repeated	Repeated_run-06	tangram_F	jG2K	365.3270001411438
sessid011	179	repeated	Repeated_run-06	tangram_F	rKg5	365.27500009536743
sessid011	180	repeated	PostTest	tangram_AJ	jG2K	0
sessid011	180	repeated	PostTest	tangram_AJ	rKg5	-0.05299997329711914
sessid011	181	repeated	PostTest	tangram_AA	jG2K	112.69599986076355
sessid011	181	repeated	PostTest	tangram_AA	rKg5	112.66799998283386
sessid011	182	control	PostTest	tangram_R	jG2K	126.19700002670288
sessid011	182	control	PostTest	tangram_R	rKg5	126.16799998283386
sessid011	183	control	PostTest	tangram_B	jG2K	156.19700002670288
sessid011	183	control	PostTest	tangram_B	rKg5	153.16799998283386
sessid011	184	control	PostTest	tangram_X	jG2K	189.19599986076355
sessid011	184	control	PostTest	tangram_X	rKg5	189.16899991035461
sessid011	185	control	PostTest	tangram_W	jG2K	207.1949999332428
sessid011	185	control	PostTest	tangram_W	rKg5	207.16899991035461
sessid011	186	control	PostTest	tangram_G	jG2K	231.19700002670288
sessid011	186	control	PostTest	tangram_G	rKg5	231.16899991035461
sessid011	187	repeated	PostTest	tangram_L	jG2K	276.19599986076355
sessid011	187	repeated	PostTest	tangram_L	rKg5	276.1689999103546
sessid011	188	control	PostTest	tangram_Q	jG2K	298.69599986076355
sessid011	188	control	PostTest	tangram_Q	rKg5	298.6689999103546
sessid011	189	repeated	PostTest	tangram_AG	jG2K	330.19599986076355
sessid011	189	repeated	PostTest	tangram_AG	rKg5	330.1689999103546
sessid011	190	control	PostTest	tangram_AC	jG2K	345.19599986076355
sessid011	190	control	PostTest	tangram_AC	rKg5	345.1689999103546
sessid011	191	control	PostTest	tangram_J	jG2K	360.2019999027252
sessid011	191	control	PostTest	tangram_J	rKg5	360.1689999103546
sessid011	192	repeated	PostTest	tangram_E	jG2K	390.1949999332428
sessid011	192	repeated	PostTest	tangram_E	rKg5	390.1689999103546
sessid011	193	repeated	PostTest	tangram_U	jG2K	405.1949999332428
sessid011	193	repeated	PostTest	tangram_U	rKg5	405.1689999103546
sessid011	194	repeated	PostTest	tangram_Y	jG2K	420.1949999332428
sessid011	194	repeated	PostTest	tangram_Y	rKg5	420.1689999103546
sessid011	195	control	PostTest	tangram_AH	jG2K	433.6949999332428
sessid011	195	control	PostTest	tangram_AH	rKg5	433.6689999103546
sessid011	196	repeated	PostTest	tangram_V	jG2K	451.69400000572205
sessid011	196	repeated	PostTest	tangram_V	rKg5	451.66799998283386
sessid011	197	repeated	PostTest	tangram_C	jG2K	465.1949999332428
sessid011	197	repeated	PostTest	tangram_C	rKg5	465.16799998283386
sessid011	198	control	PostTest	tangram_Z	jG2K	480.1929998397827
sessid011	198	control	PostTest	tangram_Z	rKg5	480.16799998283386
sessid011	199	control	PostTest	tangram_AF	jG2K	513.1929998397827
sessid011	199	control	PostTest	tangram_AF	rKg5	513.1670000553131
sessid011	200	repeated	PostTest	tangram_K	jG2K	561.1929998397827
sessid011	200	repeated	PostTest	tangram_K	rKg5	561.1670000553131
sessid011	201	control	PostTest	tangram_H	jG2K	579.1929998397827
sessid011	201	control	PostTest	tangram_H	rKg5	579.1659998893738
sessid011	202	repeated	PostTest	tangram_S	jG2K	603.1929998397827
sessid011	202	repeated	PostTest	tangram_S	rKg5	603.1659998893738
sessid011	203	repeated	PostTest	tangram_O	jG2K	618.194000005722
sessid011	203	repeated	PostTest	tangram_O	rKg5	618.1659998893738
sessid011	204	control	PostTest	tangram_AI	jG2K	634.6929998397827
sessid011	204	control	PostTest	tangram_AI	rKg5	634.664999961853
sessid011	205	repeated	PostTest	tangram_N	jG2K	666.191999912262
sessid011	205	repeated	PostTest	tangram_N	rKg5	666.164999961853
sessid011	206	control	PostTest	tangram_I	jG2K	681.1929998397827
sessid011	206	control	PostTest	tangram_I	rKg5	681.164999961853
sessid011	207	repeated	PostTest	tangram_T	jG2K	696.194000005722
sessid011	207	repeated	PostTest	tangram_T	rKg5	696.164999961853
sessid011	208	control	PostTest	tangram_AB	jG2K	711.194000005722
sessid011	208	control	PostTest	tangram_AB	rKg5	711.164999961853
sessid011	209	repeated	PostTest	tangram_P	jG2K	730.691999912262
sessid011	209	repeated	PostTest	tangram_P	rKg5	730.664999961853
sessid011	210	repeated	PostTest	tangram_AE	jG2K	747.1929998397827
sessid011	210	repeated	PostTest	tangram_AE	rKg5	747.1640000343323
sessid011	211	control	PostTest	tangram_M	jG2K	762.191999912262
sessid011	211	control	PostTest	tangram_M	rKg5	762.162999868393
sessid011	212	control	PostTest	tangram_AD	jG2K	792.191999912262
sessid011	212	control	PostTest	tangram_AD	rKg5	792.162999868393
sessid011	213	control	PostTest	tangram_D	jG2K	817.691999912262
sessid011	213	control	PostTest	tangram_D	rKg5	817.662999868393
sessid011	214	repeated	PostTest	tangram_F	jG2K	862.6929998397827
sessid011	214	repeated	PostTest	tangram_F	rKg5	852.162999868393
sessid011	215	repeated	PostTest	tangram_A	jG2K	879.191999912262
sessid011	215	repeated	PostTest	tangram_A	rKg5	879.1619999408722
sessid011	216	exposure	PostExposure	tangram_G	jG2K	0
sessid011	216	exposure	PostExposure	tangram_G	rKg5	-0.03099989891052246
sessid011	217	exposure	PostExposure	tangram_L	jG2K	148.05200004577637
sessid011	217	exposure	PostExposure	tangram_L	rKg5	148.03000020980835
sessid011	218	exposure	PostExposure	tangram_Q	jG2K	154.0530002117157
sessid011	218	exposure	PostExposure	tangram_Q	rKg5	154.03000020980835
sessid011	219	exposure	PostExposure	tangram_B	jG2K	161.5530002117157
sessid011	219	exposure	PostExposure	tangram_B	rKg5	161.53000020980835
sessid011	220	exposure	PostExposure	tangram_F	jG2K	169.0530002117157
sessid011	220	exposure	PostExposure	tangram_F	rKg5	169.03000020980835
sessid011	221	exposure	PostExposure	tangram_AB	jG2K	175.0530002117157
sessid011	221	exposure	PostExposure	tangram_AB	rKg5	175.0310001373291
sessid011	222	exposure	PostExposure	tangram_AA	jG2K	182.5530002117157
sessid011	222	exposure	PostExposure	tangram_AA	rKg5	182.53000020980835
sessid011	223	exposure	PostExposure	tangram_Y	jG2K	190.05400013923645
sessid011	223	exposure	PostExposure	tangram_Y	rKg5	190.03000020980835
sessid011	224	exposure	PostExposure	tangram_K	jG2K	196.0530002117157
sessid011	224	exposure	PostExposure	tangram_K	rKg5	196.03000020980835
sessid011	225	exposure	PostExposure	tangram_AD	jG2K	203.5530002117157
sessid011	225	exposure	PostExposure	tangram_AD	rKg5	203.53000020980835
sessid011	226	exposure	PostExposure	tangram_AH	jG2K	211.0530002117157
sessid011	226	exposure	PostExposure	tangram_AH	rKg5	211.03000020980835
sessid011	227	exposure	PostExposure	tangram_T	jG2K	217.05400013923645
sessid011	227	exposure	PostExposure	tangram_T	rKg5	217.03000020980835
sessid011	228	exposure	PostExposure	tangram_W	jG2K	224.55200004577637
sessid011	228	exposure	PostExposure	tangram_W	rKg5	224.53000020980835
sessid011	229	exposure	PostExposure	tangram_D	jG2K	232.05200004577637
sessid011	229	exposure	PostExposure	tangram_D	rKg5	232.03000020980835
sessid011	230	exposure	PostExposure	tangram_V	jG2K	238.0530002117157
sessid011	230	exposure	PostExposure	tangram_V	rKg5	238.03000020980835
sessid011	231	exposure	PostExposure	tangram_AJ	jG2K	245.5530002117157
sessid011	231	exposure	PostExposure	tangram_AJ	rKg5	245.53000020980835
sessid011	232	exposure	PostExposure	tangram_E	jG2K	253.05400013923645
sessid011	232	exposure	PostExposure	tangram_E	rKg5	253.03000020980835
sessid011	233	exposure	PostExposure	tangram_S	jG2K	259.0530002117157
sessid011	233	exposure	PostExposure	tangram_S	rKg5	259.03000020980835
sessid011	234	exposure	PostExposure	tangram_P	jG2K	266.55400013923645
sessid011	234	exposure	PostExposure	tangram_P	rKg5	266.53000020980835
sessid011	235	exposure	PostExposure	tangram_H	jG2K	274.0530002117157
sessid011	235	exposure	PostExposure	tangram_H	rKg5	274.03000020980835
sessid011	236	exposure	PostExposure	tangram_R	jG2K	280.0530002117157
sessid011	236	exposure	PostExposure	tangram_R	rKg5	280.03000020980835
sessid011	237	exposure	PostExposure	tangram_AF	jG2K	287.5530002117157
sessid011	237	exposure	PostExposure	tangram_AF	rKg5	287.53000020980835
sessid011	238	exposure	PostExposure	tangram_M	jG2K	295.0530002117157
sessid011	238	exposure	PostExposure	tangram_M	rKg5	295.03000020980835
sessid011	239	exposure	PostExposure	tangram_I	jG2K	301.0530002117157
sessid011	239	exposure	PostExposure	tangram_I	rKg5	301.03000020980835
sessid011	240	exposure	PostExposure	tangram_AC	jG2K	308.5530002117157
sessid011	240	exposure	PostExposure	tangram_AC	rKg5	308.53000020980835
sessid011	241	exposure	PostExposure	tangram_Z	jG2K	316.0530002117157
sessid011	241	exposure	PostExposure	tangram_Z	rKg5	316.03000020980835
sessid011	242	exposure	PostExposure	tangram_O	jG2K	322.0530002117157
sessid011	242	exposure	PostExposure	tangram_O	rKg5	322.03000020980835
sessid011	243	exposure	PostExposure	tangram_U	jG2K	329.55600023269653
sessid011	243	exposure	PostExposure	tangram_U	rKg5	329.53000020980835
sessid011	244	exposure	PostExposure	tangram_A	jG2K	337.0530002117157
sessid011	244	exposure	PostExposure	tangram_A	rKg5	337.03000020980835
sessid011	245	exposure	PostExposure	tangram_X	jG2K	343.05400013923645
sessid011	245	exposure	PostExposure	tangram_X	rKg5	343.03000020980835
sessid011	246	exposure	PostExposure	tangram_AE	jG2K	350.55200004577637
sessid011	246	exposure	PostExposure	tangram_AE	rKg5	350.53000020980835
sessid011	247	exposure	PostExposure	tangram_AG	jG2K	358.0530002117157
sessid011	247	exposure	PostExposure	tangram_AG	rKg5	358.03000020980835
sessid011	248	exposure	PostExposure	tangram_N	jG2K	364.05400013923645
sessid011	248	exposure	PostExposure	tangram_N	rKg5	364.03000020980835
sessid011	249	exposure	PostExposure	tangram_C	jG2K	371.5530002117157
sessid011	249	exposure	PostExposure	tangram_C	rKg5	371.53000020980835
sessid011	250	exposure	PostExposure	tangram_AI	jG2K	379.05200004577637
sessid011	250	exposure	PostExposure	tangram_AI	rKg5	379.029000043869
sessid011	251	exposure	PostExposure	tangram_J	jG2K	385.0530002117157
sessid011	251	exposure	PostExposure	tangram_J	rKg5	385.029000043869
sessid012	0	exposure	PreExposure	tangram_X	4DwS	0
sessid012	0	exposure	PreExposure	tangram_X	WoXL	-0.0690000057220459
sessid012	1	exposure	PreExposure	tangram_J	4DwS	5.999000072479248
sessid012	1	exposure	PreExposure	tangram_J	WoXL	5.931999921798706
sessid012	2	exposure	PreExposure	tangram_K	4DwS	13.497999906539917
sessid012	2	exposure	PreExposure	tangram_K	WoXL	13.431999921798706
sessid012	3	exposure	PreExposure	tangram_Y	4DwS	20.997999906539917
sessid012	3	exposure	PreExposure	tangram_Y	WoXL	20.931999921798706
sessid012	4	exposure	PreExposure	tangram_AA	4DwS	26.999000072479248
sessid012	4	exposure	PreExposure	tangram_AA	WoXL	26.931999921798706
sessid012	5	exposure	PreExposure	tangram_AI	4DwS	34.49799990653992
sessid012	5	exposure	PreExposure	tangram_AI	WoXL	34.430999994277954
sessid012	6	exposure	PreExposure	tangram_V	4DwS	41.99900007247925
sessid012	6	exposure	PreExposure	tangram_V	WoXL	41.9300000667572
sessid012	7	exposure	PreExposure	tangram_AG	4DwS	47.99799990653992
sessid012	7	exposure	PreExposure	tangram_AG	WoXL	47.9300000667572
sessid012	8	exposure	PreExposure	tangram_O	4DwS	55.49799990653992
sessid012	8	exposure	PreExposure	tangram_O	WoXL	55.4300000667572
sessid012	9	exposure	PreExposure	tangram_AF	4DwS	62.99799990653992
sessid012	9	exposure	PreExposure	tangram_AF	WoXL	62.9300000667572
sessid012	10	exposure	PreExposure	tangram_Q	4DwS	68.99799990653992
sessid012	10	exposure	PreExposure	tangram_Q	WoXL	68.9300000667572
sessid012	11	exposure	PreExposure	tangram_AB	4DwS	76.49799990653992
sessid012	11	exposure	PreExposure	tangram_AB	WoXL	76.4300000667572
sessid012	12	exposure	PreExposure	tangram_AE	4DwS	83.99799990653992
sessid012	12	exposure	PreExposure	tangram_AE	WoXL	83.9300000667572
sessid012	13	exposure	PreExposure	tangram_AH	4DwS	89.99900007247925
sessid012	13	exposure	PreExposure	tangram_AH	WoXL	89.9300000667572
sessid012	14	exposure	PreExposure	tangram_L	4DwS	97.49900007247925
sessid012	14	exposure	PreExposure	tangram_L	WoXL	97.4319999217987
sessid012	15	exposure	PreExposure	tangram_AC	4DwS	104.99699997901917
sessid012	15	exposure	PreExposure	tangram_AC	WoXL	104.9300000667572
sessid012	16	exposure	PreExposure	tangram_W	4DwS	110.99799990653992
sessid012	16	exposure	PreExposure	tangram_W	WoXL	110.9300000667572
sessid012	17	exposure	PreExposure	tangram_D	4DwS	118.49900007247925
sessid012	17	exposure	PreExposure	tangram_D	WoXL	118.4300000667572
sessid012	18	exposure	PreExposure	tangram_M	4DwS	125.99900007247925
sessid012	18	exposure	PreExposure	tangram_M	WoXL	125.9300000667572
sessid012	19	exposure	PreExposure	tangram_C	4DwS	131.99799990653992
sessid012	19	exposure	PreExposure	tangram_C	WoXL	131.9300000667572
sessid012	20	exposure	PreExposure	tangram_A	4DwS	139.49900007247925
sessid012	20	exposure	PreExposure	tangram_A	WoXL	139.43099999427795
sessid012	21	exposure	PreExposure	tangram_T	4DwS	146.99900007247925
sessid012	21	exposure	PreExposure	tangram_T	WoXL	146.9300000667572
sessid012	22	exposure	PreExposure	tangram_P	4DwS	153
sessid012	22	exposure	PreExposure	tangram_P	WoXL	152.9300000667572
sessid012	23	exposure	PreExposure	tangram_S	4DwS	160.49900007247925
sessid012	23	exposure	PreExposure	tangram_S	WoXL	160.4300000667572
sessid012	24	exposure	PreExposure	tangram_B	4DwS	167.99900007247925
sessid012	24	exposure	PreExposure	tangram_B	WoXL	167.9300000667572
sessid012	25	exposure	PreExposure	tangram_R	4DwS	173.99799990653992
sessid012	25	exposure	PreExposure	tangram_R	WoXL	173.9300000667572
sessid012	26	exposure	PreExposure	tangram_AJ	4DwS	181.50099992752075
sessid012	26	exposure	PreExposure	tangram_AJ	WoXL	181.43099999427795
sessid012	27	exposure	PreExposure	tangram_E	4DwS	188.99699997901917
sessid012	27	exposure	PreExposure	tangram_E	WoXL	188.9300000667572
sessid012	28	exposure	PreExposure	tangram_AD	4DwS	194.99799990653992
sessid012	28	exposure	PreExposure	tangram_AD	WoXL	194.9300000667572
sessid012	29	exposure	PreExposure	tangram_N	4DwS	202.49799990653992
sessid012	29	exposure	PreExposure	tangram_N	WoXL	202.4300000667572
sessid012	30	exposure	PreExposure	tangram_U	4DwS	209.99900007247925
sessid012	30	exposure	PreExposure	tangram_U	WoXL	209.9300000667572
sessid012	31	exposure	PreExposure	tangram_F	4DwS	215.99699997901917
sessid012	31	exposure	PreExposure	tangram_F	WoXL	215.9300000667572
sessid012	32	exposure	PreExposure	tangram_H	4DwS	223.49699997901917
sessid012	32	exposure	PreExposure	tangram_H	WoXL	223.4300000667572
sessid012	33	exposure	PreExposure	tangram_G	4DwS	230.99699997901917
sessid012	33	exposure	PreExposure	tangram_G	WoXL	230.9300000667572
sessid012	34	exposure	PreExposure	tangram_Z	4DwS	236.9960000514984
sessid012	34	exposure	PreExposure	tangram_Z	WoXL	236.9300000667572
sessid012	35	exposure	PreExposure	tangram_I	4DwS	244.49699997901917
sessid012	35	exposure	PreExposure	tangram_I	WoXL	244.4300000667572
sessid012	36	control	PreTest	tangram_C	4DwS	0.06799983978271484
sessid012	36	control	PreTest	tangram_C	WoXL	0
sessid012	37	control	PreTest	tangram_AJ	4DwS	291.30599999427795
sessid012	37	control	PreTest	tangram_AJ	WoXL	291.2430000305176
sessid012	38	repeated	PreTest	tangram_AD	4DwS	358.80599999427795
sessid012	38	repeated	PreTest	tangram_AD	WoXL	358.74399995803833
sessid012	39	repeated	PreTest	tangram_R	4DwS	390.3069999217987
sessid012	39	repeated	PreTest	tangram_R	WoXL	390.24399995803833
sessid012	40	control	PreTest	tangram_Y	4DwS	415.8069999217987
sessid012	40	control	PreTest	tangram_Y	WoXL	415.74399995803833
sessid012	41	control	PreTest	tangram_K	4DwS	448.80799984931946
sessid012	41	control	PreTest	tangram_K	WoXL	448.74399995803833
sessid012	42	control	PreTest	tangram_U	4DwS	558.3079998493195
sessid012	42	control	PreTest	tangram_U	WoXL	558.2419998645782
sessid012	43	repeated	PreTest	tangram_Q	4DwS	591.3079998493195
sessid012	43	repeated	PreTest	tangram_Q	WoXL	591.2419998645782
sessid012	44	repeated	PreTest	tangram_AF	4DwS	679.8079998493195
sessid012	44	repeated	PreTest	tangram_AF	WoXL	679.7439999580383
sessid012	45	control	PreTest	tangram_AG	4DwS	733.8069999217987
sessid012	45	control	PreTest	tangram_AG	WoXL	733.7430000305176
sessid012	46	repeated	PreTest	tangram_AI	4DwS	751.8079998493195
sessid012	46	repeated	PreTest	tangram_AI	WoXL	751.7439999580383
sessid012	47	repeated	PreTest	tangram_J	4DwS	777.3090000152588
sessid012	47	repeated	PreTest	tangram_J	WoXL	777.2430000305176
sessid012	48	repeated	PreTest	tangram_H	4DwS	807.3079998493195
sessid012	48	repeated	PreTest	tangram_H	WoXL	807.2430000305176
sessid012	49	control	PreTest	tangram_N	4DwS	1149.3090000152588
sessid012	49	control	PreTest	tangram_N	WoXL	1149.2430000305176
sessid012	50	repeated	PreTest	tangram_AC	4DwS	1176.3079998493195
sessid012	50	repeated	PreTest	tangram_AC	WoXL	1176.2430000305176
sessid012	51	control	PreTest	tangram_T	4DwS	1191.3090000152588
sessid012	51	control	PreTest	tangram_T	WoXL	1191.2439999580383
sessid012	52	control	PreTest	tangram_L	4DwS	1210.8099999427795
sessid012	52	control	PreTest	tangram_L	WoXL	1210.7430000305176
sessid012	53	repeated	PreTest	tangram_AH	4DwS	1233.3099999427795
sessid012	53	repeated	PreTest	tangram_AH	WoXL	1233.2430000305176
sessid012	54	repeated	PreTest	tangram_W	4DwS	1248.3090000152588
sessid012	54	repeated	PreTest	tangram_W	WoXL	1249.7430000305176
sessid012	55	control	PreTest	tangram_E	4DwS	1267.8090000152588
sessid012	55	control	PreTest	tangram_E	WoXL	1267.7439999580383
sessid012	56	control	PreTest	tangram_F	4DwS	1287.3090000152588
sessid012	56	control	PreTest	tangram_F	WoXL	1288.7439999580383
sessid012	57	control	PreTest	tangram_AA	4DwS	1309.8090000152588
sessid012	57	control	PreTest	tangram_AA	WoXL	1309.7439999580383
sessid012	58	control	PreTest	tangram_V	4DwS	1344.3099999427795
sessid012	58	control	PreTest	tangram_V	WoXL	1345.7439999580383
sessid012	59	control	PreTest	tangram_P	4DwS	1372.8099999427795
sessid012	59	control	PreTest	tangram_P	WoXL	1372.7439999580383
sessid012	60	repeated	PreTest	tangram_B	4DwS	1393.8090000152588
sessid012	60	repeated	PreTest	tangram_B	WoXL	1393.7439999580383
sessid012	61	control	PreTest	tangram_A	4DwS	1450.8099999427795
sessid012	61	control	PreTest	tangram_A	WoXL	1450.744999885559
sessid012	62	repeated	PreTest	tangram_I	4DwS	1579.8090000152588
sessid012	62	repeated	PreTest	tangram_I	WoXL	1579.744999885559
sessid012	63	repeated	PreTest	tangram_D	4DwS	1609.8090000152588
sessid012	63	repeated	PreTest	tangram_D	WoXL	1609.744999885559
sessid012	64	repeated	PreTest	tangram_X	4DwS	1636.8099999427795
sessid012	64	repeated	PreTest	tangram_X	WoXL	1636.744999885559
sessid012	65	control	PreTest	tangram_O	4DwS	1662.3090000152588
sessid012	65	control	PreTest	tangram_O	WoXL	1662.2460000514984
sessid012	66	repeated	PreTest	tangram_G	4DwS	1716.6889998912811
sessid012	66	repeated	PreTest	tangram_G	WoXL	1728.8639998435974
sessid012	67	repeated	PreTest	tangram_M	4DwS	1823.1889998912811
sessid012	67	repeated	PreTest	tangram_M	WoXL	1823.3629999160767
sessid012	68	repeated	PreTest	tangram_AB	4DwS	1847.1870000362396
sessid012	68	repeated	PreTest	tangram_AB	WoXL	1847.3629999160767
sessid012	69	control	PreTest	tangram_AE	4DwS	1878.6870000362396
sessid012	69	control	PreTest	tangram_AE	WoXL	1878.8629999160767
sessid012	70	control	PreTest	tangram_S	4DwS	1932.6879999637604
sessid012	70	control	PreTest	tangram_S	WoXL	1932.8629999160767
sessid012	71	repeated	PreTest	tangram_Z	4DwS	1953.6870000362396
sessid012	71	repeated	PreTest	tangram_Z	WoXL	1953.8629999160767
sessid012	72	repeated	Repeated_run-01	tangram_D	4DwS	-0.17599987983703613
sessid012	72	repeated	Repeated_run-01	tangram_D	WoXL	0
sessid012	73	repeated	Repeated_run-01	tangram_R	4DwS	173.04500007629395
sessid012	73	repeated	Repeated_run-01	tangram_R	WoXL	172.98800015449524
sessid012	74	repeated	Repeated_run-01	tangram_AB	4DwS	200.0440001487732
sessid012	74	repeated	Repeated_run-01	tangram_AB	WoXL	199.98800015449524
sessid012	75	repeated	Repeated_run-01	tangram_J	4DwS	242.0440001487732
sessid012	75	repeated	Repeated_run-01	tangram_J	WoXL	241.98800015449524
sessid012	76	repeated	Repeated_run-01	tangram_H	4DwS	287.0440001487732
sessid012	76	repeated	Repeated_run-01	tangram_H	WoXL	286.98800015449524
sessid012	77	repeated	Repeated_run-01	tangram_M	4DwS	362.0460000038147
sessid012	77	repeated	Repeated_run-01	tangram_M	WoXL	361.99000000953674
sessid012	78	repeated	Repeated_run-01	tangram_I	4DwS	381.54500007629395
sessid012	78	repeated	Repeated_run-01	tangram_I	WoXL	381.489000082016
sessid012	79	repeated	Repeated_run-01	tangram_AH	4DwS	407.0460000038147
sessid012	79	repeated	Repeated_run-01	tangram_AH	WoXL	406.989000082016
sessid012	80	repeated	Repeated_run-01	tangram_W	4DwS	425.0460000038147
sessid012	80	repeated	Repeated_run-01	tangram_W	WoXL	424.989000082016
sessid012	81	repeated	Repeated_run-01	tangram_AD	4DwS	446.04500007629395
sessid012	81	repeated	Repeated_run-01	tangram_AD	WoXL	445.99000000953674
sessid012	82	repeated	Repeated_run-01	tangram_Z	4DwS	480.54500007629395
sessid012	82	repeated	Repeated_run-01	tangram_Z	WoXL	480.489000082016
sessid012	83	repeated	Repeated_run-01	tangram_B	4DwS	500.0460000038147
sessid012	83	repeated	Repeated_run-01	tangram_B	WoXL	499.99000000953674
sessid012	84	repeated	Repeated_run-01	tangram_Q	4DwS	572.0440001487732
sessid012	84	repeated	Repeated_run-01	tangram_Q	WoXL	571.9900000095367
sessid012	85	repeated	Repeated_run-01	tangram_AC	4DwS	588.545000076294
sessid012	85	repeated	Repeated_run-01	tangram_AC	WoXL	588.4900000095367
sessid012	86	repeated	Repeated_run-01	tangram_X	4DwS	609.5440001487732
sessid012	86	repeated	Repeated_run-01	tangram_X	WoXL	609.4900000095367
sessid012	87	repeated	Repeated_run-01	tangram_G	4DwS	636.5440001487732
sessid012	87	repeated	Repeated_run-01	tangram_G	WoXL	636.4900000095367
sessid012	88	repeated	Repeated_run-01	tangram_AF	4DwS	681.5440001487732
sessid012	88	repeated	Repeated_run-01	tangram_AF	WoXL	681.4880001544952
sessid012	89	repeated	Repeated_run-01	tangram_AI	4DwS	701.0440001487732
sessid012	89	repeated	Repeated_run-01	tangram_AI	WoXL	700.9880001544952
sessid012	90	repeated	Repeated_run-02	tangram_I	4DwS	0.05499982833862305
sessid012	90	repeated	Repeated_run-02	tangram_I	WoXL	0
sessid012	91	repeated	Repeated_run-02	tangram_AB	4DwS	80.64199995994568
sessid012	91	repeated	Repeated_run-02	tangram_AB	WoXL	80.59899997711182
sessid012	92	repeated	Repeated_run-02	tangram_AD	4DwS	100.14199995994568
sessid012	92	repeated	Repeated_run-02	tangram_AD	WoXL	100.09999990463257
sessid012	93	repeated	Repeated_run-02	tangram_AF	4DwS	115.14299988746643
sessid012	93	repeated	Repeated_run-02	tangram_AF	WoXL	115.09999990463257
sessid012	94	repeated	Repeated_run-02	tangram_J	4DwS	133.14199995994568
sessid012	94	repeated	Repeated_run-02	tangram_J	WoXL	133.09999990463257
sessid012	95	repeated	Repeated_run-02	tangram_B	4DwS	157.14199995994568
sessid012	95	repeated	Repeated_run-02	tangram_B	WoXL	157.09999990463257
sessid012	96	repeated	Repeated_run-02	tangram_M	4DwS	190.14100003242493
sessid012	96	repeated	Repeated_run-02	tangram_M	WoXL	190.09899997711182
sessid012	97	repeated	Repeated_run-02	tangram_R	4DwS	202.1399998664856
sessid012	97	repeated	Repeated_run-02	tangram_R	WoXL	202.09999990463257
sessid012	98	repeated	Repeated_run-02	tangram_AH	4DwS	218.64100003242493
sessid012	98	repeated	Repeated_run-02	tangram_AH	WoXL	218.59999990463257
sessid012	99	repeated	Repeated_run-02	tangram_AI	4DwS	232.14100003242493
sessid012	99	repeated	Repeated_run-02	tangram_AI	WoXL	232.09899997711182
sessid012	100	repeated	Repeated_run-02	tangram_G	4DwS	253.14199995994568
sessid012	100	repeated	Repeated_run-02	tangram_G	WoXL	253.10099983215332
sessid012	101	repeated	Repeated_run-02	tangram_X	4DwS	284.6399998664856
sessid012	101	repeated	Repeated_run-02	tangram_X	WoXL	284.59999990463257
sessid012	102	repeated	Repeated_run-02	tangram_W	4DwS	301.1410000324249
sessid012	102	repeated	Repeated_run-02	tangram_W	WoXL	301.1009998321533
sessid012	103	repeated	Repeated_run-02	tangram_D	4DwS	319.1410000324249
sessid012	103	repeated	Repeated_run-02	tangram_D	WoXL	319.09999990463257
sessid012	104	repeated	Repeated_run-02	tangram_Z	4DwS	337.1410000324249
sessid012	104	repeated	Repeated_run-02	tangram_Z	WoXL	337.09999990463257
